gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3346413251	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069577	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.118Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346412241	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081256	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.387Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346412240	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081201	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.474Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346412239	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081193	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.387Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346412201	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069610	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.339Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411100	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081281	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006			2006	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.279Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411099	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081245	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.278Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411098	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081209	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.278Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411097	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081182	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.277Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411062	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069618	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.264Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346411061	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069591	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.264Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346410180	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081259	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346410179	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081240	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.273Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346410178	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081204	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.273Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346410177	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081196	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346410138	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069613	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.124Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408184	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081280	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006			2006	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.142Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408183	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081244	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408182	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081208	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.140Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408181	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081181	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.140Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408146	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069617	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.768Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346408145	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069590	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.768Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346407214	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081251	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.599Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346407213	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081215	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.599Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346407175	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069624	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.459Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346406135	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081252	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.335Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346406134	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081216	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.334Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346405208	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081211	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.119Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346405174	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069620	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.352Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346405173	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069576	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.319Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346402374	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372861	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:06.476Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346402284	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081255	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.903Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346402283	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081219	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.903Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346402282	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081200	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.310Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346402281	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081192	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.903Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346394127	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU448429	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007			2007	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.592Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346390374	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372863	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:10.252Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346388355	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372858	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:10.059Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346387379	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372865	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:09.990Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346386471	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372860	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:09.990Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346385004	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU448399	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.198Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346383471	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KT372859	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus		SPECIES	Fowlpox virus	Fowlpox virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10214233	10214233	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:21:10.252Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346376120	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081258	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.595Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346376119	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081203	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.784Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346376118	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081195	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.595Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3346376075	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069612	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.582Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
